Date,latitude,longitude,PM2.5
2016-09-26,19.9086,99.8325,13.775
2016-09-27,19.9086,99.8325,13.6875
2016-09-28,19.9086,99.8325,15.165217391304346
2016-09-29,19.9086,99.8325,12.566666666666665
2016-09-30,19.9086,99.8325,15.720833333333333
2016-10-01,19.9086,99.8325,15.79166666666667
2016-10-02,19.9086,99.8325,12.695652173913041
2016-10-03,19.9086,99.8325,31.263636363636365
2016-10-04,19.9086,99.8325,12.513043478260867
2016-10-05,19.9086,99.8325,11.500000000000002
2016-10-06,19.9086,99.8325,14.116666666666665
2016-10-07,19.9086,99.8325,15.382608695652172
2016-10-08,19.9086,99.8325,18.55652173913044
2016-10-09,19.9086,99.8325,18.799999999999997
2016-10-10,19.9086,99.8325,17.874999999999996
2016-10-11,19.9086,99.8325,14.472727272727276
2016-10-12,19.9086,99.8325,13.604545454545455
2016-10-13,19.9086,99.8325,21.904761904761905
2016-10-14,19.9086,99.8325,16.162499999999998
2016-10-15,19.9086,99.8325,15.1
2016-10-16,19.9086,99.8325,13.304347826086959
2016-10-17,19.9086,99.8325,19.400000000000002
2016-10-18,19.9086,99.8325,23.066666666666666
2016-10-19,19.9086,99.8325,25.795833333333334
2016-10-20,19.9086,99.8325,20.072727272727274
2016-10-21,19.9086,99.8325,19.036363636363635
2016-10-22,19.9086,99.8325,17.449999999999996
2016-10-23,19.9086,99.8325,16.59583333333333
2016-10-24,19.9086,99.8325,16.822727272727267
2016-10-25,19.9086,99.8325,20.35
2016-10-26,19.9086,99.8325,13.31304347826087
2016-10-27,19.9086,99.8325,12.004347826086958
2016-10-28,19.9086,99.8325,14.749999999999998
2016-10-29,19.9086,99.8325,13.558333333333335
2016-10-30,19.9086,99.8325,17.291666666666664
2016-10-31,19.9086,99.8325,16.066666666666666
2016-11-01,19.9086,99.8325,10.523809523809526
2016-11-02,19.9086,99.8325,14.766666666666667
2016-11-03,19.9086,99.8325,18.571428571428573
2016-11-04,19.9086,99.8325,19.425
2016-11-05,19.9086,99.8325,21.6125
2016-11-06,19.9086,99.8325,20.728571428571428
2016-11-07,19.9086,99.8325,19.52105263157895
2016-11-08,19.9086,99.8325,13.379999999999999
2016-11-09,19.9086,99.8325,12.81111111111111
2016-11-10,19.9086,99.8325,9.819047619047618
2016-11-11,19.9086,99.8325,11.045833333333333
2016-11-12,19.9086,99.8325,14.591666666666667
2016-11-13,19.9086,99.8325,16.743478260869562
2016-11-14,19.9086,99.8325,17.516666666666662
2016-11-15,19.9086,99.8325,16.87083333333333
2016-11-16,19.9086,99.8325,18.308333333333334
2016-11-17,19.9086,99.8325,18.375
2016-11-18,19.9086,99.8325,20.02916666666667
2016-11-19,19.9086,99.8325,17.079166666666666
2016-11-20,19.9086,99.8325,15.970833333333339
2016-11-21,19.9086,99.8325,17.483333333333334
2016-11-22,19.9086,99.8325,16.191666666666666
2016-11-23,19.9086,99.8325,22.441666666666666
2016-11-24,19.9086,99.8325,29.719999999999995
2016-11-25,19.9086,99.8325,22.585714285714282
2016-11-26,19.9086,99.8325,23.108333333333334
2016-11-27,19.9086,99.8325,18.275
2016-11-28,19.9086,99.8325,18.391666666666666
2016-11-29,19.9086,99.8325,29.125
2016-11-30,19.9086,99.8325,23.083333333333332
2016-12-01,19.9086,99.8325,25.720833333333342
2016-12-02,19.9086,99.8325,25.091666666666665
2016-12-03,19.9086,99.8325,26.841666666666665
2016-12-04,19.9086,99.8325,22.34166666666667
2016-12-05,19.9086,99.8325,20.125
2016-12-06,19.9086,99.8325,26.17916666666666
2016-12-07,19.9086,99.8325,33.87083333333333
2016-12-08,19.9086,99.8325,32.77826086956521
2016-12-09,19.9086,99.8325,31.45
2016-12-10,19.9086,99.8325,32.38750000000001
2016-12-11,19.9086,99.8325,33.90833333333333
2016-12-12,19.9086,99.8325,38.699999999999996
2016-12-13,19.9086,99.8325,33.32916666666666
2016-12-14,19.9086,99.8325,26.474999999999998
2016-12-15,19.9086,99.8325,29.958333333333332
2016-12-16,19.9086,99.8325,18.066666666666666
2016-12-17,19.9086,99.8325,20.008333333333336
2016-12-18,19.9086,99.8325,25.77916666666667
2016-12-19,19.9086,99.8325,30.716666666666665
2016-12-20,19.9086,99.8325,30.36666666666667
2016-12-21,19.9086,99.8325,26.312499999999996
2016-12-22,19.9086,99.8325,29.327272727272728
2016-12-23,19.9086,99.8325,29.429166666666664
2016-12-24,19.9086,99.8325,42.81666666666667
2016-12-25,19.9086,99.8325,41.270833333333336
2016-12-26,19.9086,99.8325,28.154166666666672
2016-12-27,19.9086,99.8325,25.304166666666678
2016-12-28,19.9086,99.8325,22.708695652173912
2016-12-29,19.9086,99.8325,20.575000000000003
2016-12-30,19.9086,99.8325,18.43333333333333
2016-12-31,19.9086,99.8325,16.441666666666666
2017-01-01,19.9086,99.8325,14.2125
2017-01-02,19.9086,99.8325,8.054166666666667
2017-01-03,19.9086,99.8325,14.420833333333334
2017-01-04,19.9086,99.8325,6.966666666666666
2017-01-05,19.9086,99.8325,13.933333333333337
2017-01-06,19.9086,99.8325,16.970833333333328
2017-01-07,19.9086,99.8325,15.99444444444444
2017-01-12,19.9086,99.8325,21.272727272727273
2017-01-13,19.9086,99.8325,23.7625
2017-01-14,19.9086,99.8325,23.554166666666664
2017-01-15,19.9086,99.8325,23.245833333333334
2017-01-16,19.9086,99.8325,24.591666666666665
2017-01-17,19.9086,99.8325,28.7625
2017-01-18,19.9086,99.8325,31.55
2017-01-19,19.9086,99.8325,23.045833333333338
2017-01-20,19.9086,99.8325,29.96666666666667
2017-01-21,19.9086,99.8325,25.724999999999998
2017-01-22,19.9086,99.8325,21.845454545454544
2017-01-23,19.9086,99.8325,23.269565217391307
2017-01-24,19.9086,99.8325,24.59583333333333
2017-01-25,19.9086,99.8325,22.416666666666668
2017-01-26,19.9086,99.8325,23.537499999999998
2017-01-27,19.9086,99.8325,25.224999999999998
2017-01-28,19.9086,99.8325,27.84615384615385
2017-01-29,19.9086,99.8325,27.120833333333334
2017-01-30,19.9086,99.8325,28.741666666666674
2017-01-31,19.9086,99.8325,41.018750000000004
2017-02-01,19.9086,99.8325,35.04
2017-02-02,19.9086,99.8325,32.378260869565224
2017-02-03,19.9086,99.8325,29.108333333333338
2017-02-04,19.9086,99.8325,31.17916666666667
2017-02-05,19.9086,99.8325,27.66666666666666
2017-02-06,19.9086,99.8325,32.449999999999996
2017-02-07,19.9086,99.8325,37.30833333333333
2017-02-08,19.9086,99.8325,33.58695652173913
2017-02-09,19.9086,99.8325,45.53333333333334
2017-02-10,19.9086,99.8325,52.62916666666667
2017-02-11,19.9086,99.8325,52.4625
2017-02-12,19.9086,99.8325,42.778260869565216
2017-02-13,19.9086,99.8325,40.362500000000004
2017-02-14,19.9086,99.8325,46.77916666666666
2017-02-15,19.9086,99.8325,44.80000000000001
2017-02-16,19.9086,99.8325,35.666666666666664
2017-02-17,19.9086,99.8325,37.7
2017-02-20,19.9086,99.8325,44.90416666666667
2017-02-21,19.9086,99.8325,40.729166666666664
2017-02-22,19.9086,99.8325,32.025
2017-02-23,19.9086,99.8325,27.95833333333334
2017-02-24,19.9086,99.8325,31.691666666666666
2017-02-25,19.9086,99.8325,43.09166666666667
2017-02-26,19.9086,99.8325,45.40416666666667
2017-02-27,19.9086,99.8325,42.699999999999996
2017-02-28,19.9086,99.8325,42.7125
2017-03-01,19.9086,99.8325,47.09583333333333
2017-03-02,19.9086,99.8325,51.41666666666666
2017-03-03,19.9086,99.8325,55.1952380952381
2017-03-04,19.9086,99.8325,62.36190476190476
2017-03-05,19.9086,99.8325,64.89047619047619
2017-03-06,19.9086,99.8325,64.68333333333334
2017-03-07,19.9086,99.8325,67.93750000000001
2017-03-08,19.9086,99.8325,79.46249999999999
2017-03-09,19.9086,99.8325,56.274999999999984
2017-03-10,19.9086,99.8325,42.1375
2017-03-11,19.9086,99.8325,38.333333333333336
2017-03-12,19.9086,99.8325,32.079166666666666
2017-03-13,19.9086,99.8325,32.283333333333324
2017-03-14,19.9086,99.8325,38.083333333333336
2017-03-15,19.9086,99.8325,48.90416666666667
2017-03-16,19.9086,99.8325,54.20416666666667
2017-03-17,19.9086,99.8325,64.11666666666667
2017-03-18,19.9086,99.8325,67.92307692307692
2017-03-19,19.9086,99.8325,64.68333333333332
2017-03-20,19.9086,99.8325,85.52083333333336
2017-03-21,19.9086,99.8325,79.54347826086958
2017-03-22,19.9086,99.8325,70.00416666666666
2017-03-23,19.9086,99.8325,102.19166666666666
2017-03-24,19.9086,99.8325,103.39583333333331
2017-03-25,19.9086,99.8325,79.59130434782608
2017-03-26,19.9086,99.8325,65.14583333333334
2017-03-27,19.9086,99.8325,31.412499999999998
2017-03-28,19.9086,99.8325,41.69166666666667
2017-03-29,19.9086,99.8325,44.32083333333333
2017-03-30,19.9086,99.8325,43.51666666666667
2017-03-31,19.9086,99.8325,57.45416666666666
2017-04-01,19.9086,99.8325,28.962500000000002
2017-04-02,19.9086,99.8325,16.569565217391304
2017-04-03,19.9086,99.8325,24.433333333333334
2017-04-04,19.9086,99.8325,32.34166666666667
2017-04-05,19.9086,99.8325,40.550000000000004
2017-04-06,19.9086,99.8325,43.4
2017-04-17,19.9086,99.8325,9.066666666666666
2017-04-18,19.9086,99.8325,22.32083333333333
2017-04-19,19.9086,99.8325,29.3608695652174
2017-04-20,19.9086,99.8325,43.375
2017-04-21,19.9086,99.8325,48.64166666666668
2017-04-22,19.9086,99.8325,39.35
2017-04-23,19.9086,99.8325,29.326315789473686
2017-04-24,19.9086,99.8325,39.458333333333336
2017-04-25,19.9086,99.8325,36.44583333333333
2017-04-26,19.9086,99.8325,49.51250000000002
2017-04-27,19.9086,99.8325,69.49583333333335
2017-04-28,19.9086,99.8325,54.633333333333326
2017-04-29,19.9086,99.8325,30.650000000000002
2017-04-30,19.9086,99.8325,21.570833333333336
2017-05-01,19.9086,99.8325,36.2625
2017-05-02,19.9086,99.8325,42.98695652173914
2017-05-03,19.9086,99.8325,66.57083333333333
2017-05-04,19.9086,99.8325,76.83478260869565
2017-05-05,19.9086,99.8325,48.48749999999999
2017-05-06,19.9086,99.8325,35.041666666666664
2017-05-07,19.9086,99.8325,33.270833333333336
2017-05-08,19.9086,99.8325,37.00833333333333
2017-05-09,19.9086,99.8325,41.45833333333333
2017-05-10,19.9086,99.8325,29.482608695652164
2017-05-11,19.9086,99.8325,26.420833333333334
2017-05-12,19.9086,99.8325,17.070833333333333
2017-05-13,19.9086,99.8325,16.00416666666667
2017-05-14,19.9086,99.8325,14.917391304347829
2017-05-15,19.9086,99.8325,15.887500000000003
2017-05-16,19.9086,99.8325,5.783333333333332
2017-05-17,19.9086,99.8325,4.7
2017-05-18,19.9086,99.8325,8.970833333333333
2017-05-19,19.9086,99.8325,15.369565217391305
2017-05-20,19.9086,99.8325,23.295833333333334
2017-05-21,19.9086,99.8325,28.726315789473688
2017-05-22,19.9086,99.8325,31.775000000000002
2017-05-23,19.9086,99.8325,38.45833333333333
2017-05-24,19.9086,99.8325,31.204347826086952
2017-05-25,19.9086,99.8325,27.266666666666666
2017-05-26,19.9086,99.8325,13.233333333333334
2017-05-27,19.9086,99.8325,15.447058823529414
2017-05-28,19.9086,99.8325,20.899999999999995
2017-05-29,19.9086,99.8325,27.775000000000002
2017-05-30,19.9086,99.8325,24.77083333333334
2017-05-31,19.9086,99.8325,19.365217391304352
2017-06-01,19.9086,99.8325,21.670833333333334
2017-06-02,19.9086,99.8325,17.3
2017-06-03,19.9086,99.8325,23.516666666666666
2017-06-04,19.9086,99.8325,23.191666666666666
2017-06-05,19.9086,99.8325,22.720833333333335
2017-06-06,19.9086,99.8325,16.724999999999998
2017-06-07,19.9086,99.8325,13.313043478260871
2017-06-08,19.9086,99.8325,13.416666666666666
2017-06-09,19.9086,99.8325,17.460869565217386
2017-06-10,19.9086,99.8325,16.45
2017-06-11,19.9086,99.8325,15.600000000000001
2017-06-12,19.9086,99.8325,15.53478260869565
2017-06-13,19.9086,99.8325,20.630434782608695
2017-06-14,19.9086,99.8325,10.595833333333333
2017-06-15,19.9086,99.8325,17.941666666666663
2017-06-16,19.9086,99.8325,22.595833333333335
2017-06-17,19.9086,99.8325,14.069565217391299
2017-06-18,19.9086,99.8325,16.525000000000002
2017-06-19,19.9086,99.8325,14.10416666666667
2017-06-20,19.9086,99.8325,13.512500000000001
2017-06-21,19.9086,99.8325,16.741666666666664
2017-06-22,19.9086,99.8325,15.608333333333334
2017-06-23,19.9086,99.8325,9.270833333333334
2017-06-24,19.9086,99.8325,11.14782608695652
2017-06-25,19.9086,99.8325,9.89583333333333
2017-06-26,19.9086,99.8325,11.766666666666667
2017-06-27,19.9086,99.8325,14.075000000000001
2017-06-28,19.9086,99.8325,10.18
2017-06-29,19.9086,99.8325,11.229166666666666
2017-06-30,19.9086,99.8325,11.282608695652174
2017-07-01,19.9086,99.8325,15.708333333333336
2017-07-02,19.9086,99.8325,11.295833333333333
2017-07-03,19.9086,99.8325,13.400000000000002
2017-07-04,19.9086,99.8325,11.124999999999998
2017-07-05,19.9086,99.8325,13.25
2017-07-06,19.9086,99.8325,13.916666666666666
2017-07-07,19.9086,99.8325,13.230434782608697
2017-07-08,19.9086,99.8325,12.716666666666667
2017-07-09,19.9086,99.8325,9.308695652173913
2017-07-10,19.9086,99.8325,13.563636363636364
2017-07-11,19.9086,99.8325,14.421739130434782
2017-07-12,19.9086,99.8325,12.279166666666667
2017-07-13,19.9086,99.8325,9.265217391304345
2017-07-14,19.9086,99.8325,11.873913043478263
2017-07-15,19.9086,99.8325,9.85
2017-07-16,19.9086,99.8325,12.891666666666667
2017-07-17,19.9086,99.8325,9.683333333333332
2017-07-18,19.9086,99.8325,10.2375
2017-07-19,19.9086,99.8325,11.643478260869562
2017-07-20,19.9086,99.8325,8.934782608695654
2017-07-21,19.9086,99.8325,7.865217391304348
2017-07-22,19.9086,99.8325,11.683333333333337
2017-07-23,19.9086,99.8325,6.908695652173912
2017-07-24,19.9086,99.8325,12.933333333333334
2017-07-25,19.9086,99.8325,12.078260869565215
2017-07-26,19.9086,99.8325,10.1625
2017-07-27,19.9086,99.8325,13.077272727272726
2017-07-28,19.9086,99.8325,17.866666666666664
2017-07-29,19.9086,99.8325,15.891666666666667
2017-07-30,19.9086,99.8325,13.865217391304347
2017-07-31,19.9086,99.8325,12.529166666666669
2017-08-01,19.9086,99.8325,13.608333333333333
2017-08-02,19.9086,99.8325,12.5625
2017-08-03,19.9086,99.8325,15.265217391304349
2017-08-04,19.9086,99.8325,14.76666666666666
2017-08-05,19.9086,99.8325,13.158333333333337
2017-08-06,19.9086,99.8325,8.583333333333332
2017-08-07,19.9086,99.8325,11.116666666666667
2017-08-08,19.9086,99.8325,13.429166666666667
2017-08-09,19.9086,99.8325,11.291666666666666
2017-08-10,19.9086,99.8325,9.204166666666667
2017-08-11,19.9086,99.8325,8.675
2017-08-12,19.9086,99.8325,13.137500000000001
2017-08-13,19.9086,99.8325,10.891666666666667
2017-08-14,19.9086,99.8325,11.404347826086957
2017-08-15,19.9086,99.8325,9.316666666666668
2017-08-16,19.9086,99.8325,11.504166666666663
2017-08-17,19.9086,99.8325,10.957142857142859
2017-08-18,19.9086,99.8325,8.916666666666666
2017-08-19,19.9086,99.8325,11.212499999999999
2017-08-20,19.9086,99.8325,25.329166666666666
2017-08-21,19.9086,99.8325,20.30416666666667
2017-08-22,19.9086,99.8325,14.366666666666669
2017-08-23,19.9086,99.8325,11.608333333333334
2017-08-24,19.9086,99.8325,8.216666666666667
2017-08-25,19.9086,99.8325,12.500000000000002
2017-08-26,19.9086,99.8325,10.517391304347827
2017-08-27,19.9086,99.8325,14.604545454545452
2017-08-28,19.9086,99.8325,9.830434782608696
2017-08-29,19.9086,99.8325,11.1
2017-08-30,19.9086,99.8325,11.362500000000002
2017-08-31,19.9086,99.8325,9.908333333333333
2017-09-01,19.9086,99.8325,9.220833333333333
2017-09-02,19.9086,99.8325,10.575
2017-09-03,19.9086,99.8325,17.763157894736842
2017-09-04,19.9086,99.8325,13.137500000000003
2017-09-05,19.9086,99.8325,12.316666666666665
2017-09-06,19.9086,99.8325,12.131818181818183
2017-09-07,19.9086,99.8325,11.045454545454545
2017-09-08,19.9086,99.8325,8.66923076923077
2017-09-09,19.9086,99.8325,11.472727272727274
2017-09-10,19.9086,99.8325,8.03846153846154
2017-09-11,19.9086,99.8325,10.537500000000001
2017-09-12,19.9086,99.8325,11.129166666666668
2017-09-13,19.9086,99.8325,15.054545454545455
2017-09-14,19.9086,99.8325,12.616666666666665
2017-09-15,19.9086,99.8325,13.299999999999999
2017-09-16,19.9086,99.8325,7.714285714285714
2017-09-17,19.9086,99.8325,9.45
2017-09-18,19.9086,99.8325,10.708333333333334
2017-09-19,19.9086,99.8325,10.843478260869563
2017-09-20,19.9086,99.8325,12.895833333333334
2017-09-21,19.9086,99.8325,13.362500000000002
2017-09-22,19.9086,99.8325,10.395652173913044
2017-09-23,19.9086,99.8325,14.645833333333336
2017-09-24,19.9086,99.8325,14.258333333333333
2017-09-25,19.9086,99.8325,15.983333333333329
2017-09-26,19.9086,99.8325,11.304347826086959
2017-09-27,19.9086,99.8325,11.158333333333333
2017-09-28,19.9086,99.8325,15.7875
2017-09-29,19.9086,99.8325,12.779166666666667
2017-09-30,19.9086,99.8325,14.565217391304342
2017-10-01,19.9086,99.8325,16.32173913043478
2017-10-02,19.9086,99.8325,13.865217391304347
2017-10-03,19.9086,99.8325,11.704347826086956
2017-10-04,19.9086,99.8325,14.693333333333332
2017-10-05,19.9086,99.8325,10.952173913043477
